dataset,sequence_id,relative_path,action,object_name,skill,clip_start_s,clip_end_s,tsne_x,tsne_y
Dongbu MoCap,20260330000602_1_1775270426#clip054,soccer_mocap/L2R/MWVOPT_20260330000602/20260330000602_1_1775270426#clip054,kick,ScoccerBall_A_1,kick_ball,53.99946,58.99941,103.0068130493164,12.636862754821777
Dongbu MoCap,20260330000602_1_1775270426#clip055,soccer_mocap/L2R/MWVOPT_20260330000602/20260330000602_1_1775270426#clip055,kick,ScoccerBall_A_1,kick_ball,54.999449999999996,59.9994,104.82589721679688,12.733341217041016
Dongbu MoCap,20260330000602_1_1775270426#clip056,soccer_mocap/L2R/MWVOPT_20260330000602/20260330000602_1_1775270426#clip056,kick,ScoccerBall_A_1,kick_ball,55.99944,60.99939,101.36882781982422,13.255653381347656
Dongbu MoCap,20260330000602_1_1775270426#clip057,soccer_mocap/L2R/MWVOPT_20260330000602/20260330000602_1_1775270426#clip057,kick,ScoccerBall_A_1,kick_ball,56.99943,61.99938,72.92300415039062,25.072031021118164
Dongbu MoCap,20260330000602_1_1775270426#clip058,soccer_mocap/L2R/MWVOPT_20260330000602/20260330000602_1_1775270426#clip058,kick,ScoccerBall_A_1,kick_ball,57.99942,62.99937,72.24230194091797,24.62332534790039
Dongbu MoCap,20260330000602_1_1775270426#clip059,soccer_mocap/L2R/MWVOPT_20260330000602/20260330000602_1_1775270426#clip059,kick,ScoccerBall_A_1,kick_ball,58.99941,63.999359999999996,-36.19792556762695,86.51809692382812
Dongbu MoCap,20260330000602_1_1775270426#clip060,soccer_mocap/L2R/MWVOPT_20260330000602/20260330000602_1_1775270426#clip060,kick,ScoccerBall_A_1,kick_ball,59.9994,64.99934999999999,-37.30415725708008,86.07064056396484
Dongbu MoCap,20260330000603_1_1775270496#clip000,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip000,kick,ScoccerBall_A_1,kick_ball,0.0,4.99995,-70.66900634765625,81.03654479980469
Dongbu MoCap,20260330000603_1_1775270496#clip001,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip001,kick,ScoccerBall_A_1,kick_ball,0.9999899999999999,5.99994,-49.164520263671875,77.88922882080078
Dongbu MoCap,20260330000603_1_1775270496#clip002,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip002,kick,ScoccerBall_A_1,kick_ball,1.9999799999999999,6.99993,-46.5963020324707,75.44419860839844
Dongbu MoCap,20260330000603_1_1775270496#clip003,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip003,kick,ScoccerBall_A_1,kick_ball,2.99997,7.9999199999999995,-44.76618194580078,74.64281463623047
Dongbu MoCap,20260330000603_1_1775270496#clip004,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip004,kick,ScoccerBall_A_1,kick_ball,3.9999599999999997,8.99991,-44.134613037109375,74.42582702636719
Dongbu MoCap,20260330000603_1_1775270496#clip005,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip005,kick,ScoccerBall_A_1,kick_ball,4.99995,9.9999,77.30973052978516,51.83525466918945
Dongbu MoCap,20260330000603_1_1775270496#clip006,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip006,kick,ScoccerBall_A_1,kick_ball,5.99994,10.99989,98.31201934814453,33.07040786743164
Dongbu MoCap,20260330000603_1_1775270496#clip007,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip007,kick,ScoccerBall_A_1,kick_ball,6.99993,11.99988,100.25362396240234,30.565547943115234
Dongbu MoCap,20260330000603_1_1775270496#clip008,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip008,kick,ScoccerBall_A_1,kick_ball,7.9999199999999995,12.99987,99.95846557617188,18.8714656829834
Dongbu MoCap,20260330000603_1_1775270496#clip009,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip009,kick,ScoccerBall_A_1,kick_ball,8.99991,13.99986,97.88589477539062,17.593027114868164
Dongbu MoCap,20260330000603_1_1775270496#clip010,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip010,kick,ScoccerBall_A_1,kick_ball,9.9999,14.99985,97.8699951171875,17.606061935424805
Dongbu MoCap,20260330000603_1_1775270496#clip011,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip011,kick,ScoccerBall_A_1,kick_ball,10.99989,15.999839999999999,98.19074249267578,18.131338119506836
Dongbu MoCap,20260330000603_1_1775270496#clip012,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip012,kick,ScoccerBall_A_1,kick_ball,11.99988,16.99983,98.46556854248047,12.280152320861816
Dongbu MoCap,20260330000603_1_1775270496#clip013,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip013,kick,ScoccerBall_A_1,kick_ball,12.99987,17.99982,99.49494171142578,11.840800285339355
Dongbu MoCap,20260330000603_1_1775270496#clip014,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip014,kick,ScoccerBall_A_1,kick_ball,13.99986,18.99981,100.101806640625,11.48523998260498
Dongbu MoCap,20260330000603_1_1775270496#clip015,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip015,kick,ScoccerBall_A_1,kick_ball,14.99985,19.9998,99.9776382446289,11.80370807647705
Dongbu MoCap,20260330000603_1_1775270496#clip016,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip016,kick,ScoccerBall_A_1,kick_ball,15.999839999999999,20.99979,86.56207275390625,24.431718826293945
Dongbu MoCap,20260330000603_1_1775270496#clip017,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip017,kick,ScoccerBall_A_1,kick_ball,16.99983,21.99978,87.90106964111328,28.0219783782959
Dongbu MoCap,20260330000603_1_1775270496#clip018,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip018,kick,ScoccerBall_A_1,kick_ball,17.99982,22.999769999999998,89.76643371582031,37.009517669677734
Dongbu MoCap,20260330000603_1_1775270496#clip019,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip019,kick,ScoccerBall_A_1,kick_ball,18.99981,23.99976,90.66111755371094,36.97676086425781
Dongbu MoCap,20260330000603_1_1775270496#clip020,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip020,kick,ScoccerBall_A_1,kick_ball,19.9998,24.99975,102.2026596069336,27.471506118774414
Dongbu MoCap,20260330000603_1_1775270496#clip021,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip021,kick,ScoccerBall_A_1,kick_ball,20.99979,25.99974,104.59880065917969,19.34210205078125
Dongbu MoCap,20260330000603_1_1775270496#clip022,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip022,kick,ScoccerBall_A_1,kick_ball,21.99978,26.99973,104.28498077392578,18.91773223876953
Dongbu MoCap,20260330000603_1_1775270496#clip023,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip023,kick,ScoccerBall_A_1,kick_ball,22.999769999999998,27.99972,104.11692810058594,18.726707458496094
Dongbu MoCap,20260330000603_1_1775270496#clip024,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip024,kick,ScoccerBall_A_1,kick_ball,23.99976,28.99971,89.38497161865234,26.71588134765625
Dongbu MoCap,20260330000603_1_1775270496#clip025,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip025,kick,ScoccerBall_A_1,kick_ball,24.99975,29.9997,99.21856689453125,29.41877555847168
Dongbu MoCap,20260330000603_1_1775270496#clip026,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip026,kick,ScoccerBall_A_1,kick_ball,25.99974,30.99969,99.42203521728516,29.750883102416992
Dongbu MoCap,20260330000603_1_1775270496#clip027,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip027,kick,ScoccerBall_A_1,kick_ball,26.99973,31.999679999999998,102.44189453125,29.62021255493164
Dongbu MoCap,20260330000603_1_1775270496#clip028,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip028,kick,ScoccerBall_A_1,kick_ball,27.99972,32.99967,105.94857025146484,21.275135040283203
Dongbu MoCap,20260330000603_1_1775270496#clip029,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip029,kick,ScoccerBall_A_1,kick_ball,28.99971,33.99966,105.72911071777344,20.820056915283203
Dongbu MoCap,20260330000603_1_1775270496#clip030,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip030,kick,ScoccerBall_A_1,kick_ball,29.9997,34.99965,98.786865234375,26.558643341064453
Dongbu MoCap,20260330000603_1_1775270496#clip031,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip031,kick,ScoccerBall_A_1,kick_ball,30.99969,35.99964,91.28240966796875,33.179962158203125
Dongbu MoCap,20260330000603_1_1775270496#clip032,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip032,kick,ScoccerBall_A_1,kick_ball,31.999679999999998,36.999629999999996,98.09827423095703,29.663002014160156
Dongbu MoCap,20260330000603_1_1775270496#clip033,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip033,kick,ScoccerBall_A_1,kick_ball,32.99967,37.99962,99.46415710449219,29.881078720092773
Dongbu MoCap,20260330000603_1_1775270496#clip034,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip034,kick,ScoccerBall_A_1,kick_ball,33.99966,38.99961,108.97380828857422,21.40972328186035
Dongbu MoCap,20260330000603_1_1775270496#clip035,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip035,kick,ScoccerBall_A_1,kick_ball,34.99965,39.9996,109.166748046875,21.214052200317383
Dongbu MoCap,20260330000603_1_1775270496#clip036,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip036,kick,ScoccerBall_A_1,kick_ball,35.99964,40.99959,109.31356811523438,21.112319946289062
Dongbu MoCap,20260330000603_1_1775270496#clip037,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip037,kick,ScoccerBall_A_1,kick_ball,36.999629999999996,41.99958,100.30046081542969,22.804080963134766
Dongbu MoCap,20260330000603_1_1775270496#clip038,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip038,kick,ScoccerBall_A_1,kick_ball,37.99962,42.99957,89.25572967529297,35.48039245605469
Dongbu MoCap,20260330000603_1_1775270496#clip039,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip039,kick,ScoccerBall_A_1,kick_ball,38.99961,43.99956,88.30896759033203,40.503875732421875
Dongbu MoCap,20260330000603_1_1775270496#clip040,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip040,kick,ScoccerBall_A_1,kick_ball,39.9996,44.99955,84.85096740722656,44.8259162902832
Dongbu MoCap,20260330000603_1_1775270496#clip041,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip041,kick,ScoccerBall_A_1,kick_ball,40.99959,45.999539999999996,91.07176971435547,38.88422393798828
Dongbu MoCap,20260330000603_1_1775270496#clip042,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip042,kick,ScoccerBall_A_1,kick_ball,41.99958,46.99953,90.4334945678711,33.97257995605469
Dongbu MoCap,20260330000603_1_1775270496#clip043,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip043,kick,ScoccerBall_A_1,kick_ball,42.99957,47.99952,105.52924346923828,21.036779403686523
Dongbu MoCap,20260330000603_1_1775270496#clip044,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip044,kick,ScoccerBall_A_1,kick_ball,43.99956,48.99951,105.3698501586914,20.187589645385742
Dongbu MoCap,20260330000603_1_1775270496#clip045,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip045,kick,ScoccerBall_A_1,kick_ball,44.99955,49.9995,105.34088134765625,19.996143341064453
Dongbu MoCap,20260330000603_1_1775270496#clip046,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip046,kick,ScoccerBall_A_1,kick_ball,45.999539999999996,50.99949,86.16639709472656,29.454397201538086
Dongbu MoCap,20260330000603_1_1775270496#clip047,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip047,kick,ScoccerBall_A_1,kick_ball,46.99953,51.99948,82.5528793334961,31.668838500976562
Dongbu MoCap,20260330000603_1_1775270496#clip048,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip048,kick,ScoccerBall_A_1,kick_ball,47.99952,52.99947,87.55118560791016,40.56832504272461
Dongbu MoCap,20260330000603_1_1775270496#clip049,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip049,kick,ScoccerBall_A_1,kick_ball,48.99951,53.99946,84.9559555053711,45.44670867919922
Dongbu MoCap,20260330000603_1_1775270496#clip050,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip050,kick,ScoccerBall_A_1,kick_ball,49.9995,54.999449999999996,90.61799621582031,34.49109649658203
Dongbu MoCap,20260330000603_1_1775270496#clip051,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip051,kick,ScoccerBall_A_1,kick_ball,50.99949,55.99944,100.37736511230469,24.819595336914062
Dongbu MoCap,20260330000603_1_1775270496#clip052,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip052,kick,ScoccerBall_A_1,kick_ball,51.99948,56.99943,102.61969757080078,19.355690002441406
Dongbu MoCap,20260330000603_1_1775270496#clip053,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip053,kick,ScoccerBall_A_1,kick_ball,52.99947,57.99942,102.80210876464844,19.211685180664062
Dongbu MoCap,20260330000603_1_1775270496#clip054,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip054,kick,ScoccerBall_A_1,kick_ball,53.99946,58.99941,102.58168029785156,19.52747917175293
Dongbu MoCap,20260330000603_1_1775270496#clip055,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip055,kick,ScoccerBall_A_1,kick_ball,54.999449999999996,59.9994,98.09412384033203,22.720048904418945
Dongbu MoCap,20260330000603_1_1775270496#clip056,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip056,kick,ScoccerBall_A_1,kick_ball,55.99944,60.99939,97.70426940917969,22.835622787475586
Dongbu MoCap,20260330000603_1_1775270496#clip057,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip057,kick,ScoccerBall_A_1,kick_ball,56.99943,61.99938,76.29512023925781,32.784828186035156
Dongbu MoCap,20260330000603_1_1775270496#clip058,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip058,kick,ScoccerBall_A_1,kick_ball,57.99942,62.99937,77.03633117675781,32.058372497558594
Dongbu MoCap,20260330000603_1_1775270496#clip059,soccer_mocap/L2R/MWVOPT_20260330000603/20260330000603_1_1775270496#clip059,kick,ScoccerBall_A_1,kick_ball,58.99941,63.999359999999996,87.98108673095703,60.70067596435547
Dongbu MoCap,20260330000604_1_1775270565#clip000,soccer_mocap/L2R/MWVOPT_20260330000604/20260330000604_1_1775270565#clip000,kick,ScoccerBall_A_1,kick_ball,0.0,4.99995,86.8743896484375,65.6867904663086
Dongbu MoCap,20260330000604_1_1775270565#clip001,soccer_mocap/L2R/MWVOPT_20260330000604/20260330000604_1_1775270565#clip001,kick,ScoccerBall_A_1,kick_ball,0.9999899999999999,5.99994,86.97903442382812,66.05265808105469
Dongbu MoCap,20260330000604_1_1775270565#clip002,soccer_mocap/L2R/MWVOPT_20260330000604/20260330000604_1_1775270565#clip002,kick,ScoccerBall_A_1,kick_ball,1.9999799999999999,6.99993,86.584228515625,64.97588348388672
Dongbu MoCap,20260330000606_1_1775270738#clip000,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip000,kick,ScoccerBall_A_1,kick_ball,0.0,4.99995,-48.95227813720703,77.79402923583984
Dongbu MoCap,20260330000606_1_1775270738#clip001,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip001,kick,ScoccerBall_A_1,kick_ball,0.9999899999999999,5.99994,-47.4174919128418,76.779541015625
Dongbu MoCap,20260330000606_1_1775270738#clip002,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip002,kick,ScoccerBall_A_1,kick_ball,1.9999799999999999,6.99993,-44.93900680541992,75.04452514648438
Dongbu MoCap,20260330000606_1_1775270738#clip003,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip003,kick,ScoccerBall_A_1,kick_ball,2.99997,7.9999199999999995,-44.359710693359375,74.62044525146484
Dongbu MoCap,20260330000606_1_1775270738#clip004,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip004,kick,ScoccerBall_A_1,kick_ball,3.9999599999999997,8.99991,72.234619140625,29.257680892944336
Dongbu MoCap,20260330000606_1_1775270738#clip005,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip005,kick,ScoccerBall_A_1,kick_ball,4.99995,9.9999,101.17190551757812,29.460630416870117
Dongbu MoCap,20260330000606_1_1775270738#clip006,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip006,kick,ScoccerBall_A_1,kick_ball,5.99994,10.99989,100.90652465820312,20.456125259399414
Dongbu MoCap,20260330000606_1_1775270738#clip007,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip007,kick,ScoccerBall_A_1,kick_ball,6.99993,11.99988,100.73286437988281,20.400999069213867
Dongbu MoCap,20260330000606_1_1775270738#clip008,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip008,kick,ScoccerBall_A_1,kick_ball,7.9999199999999995,12.99987,100.67208099365234,20.50705909729004
Dongbu MoCap,20260330000606_1_1775270738#clip009,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip009,kick,ScoccerBall_A_1,kick_ball,8.99991,13.99986,99.4915542602539,20.815275192260742
Dongbu MoCap,20260330000606_1_1775270738#clip010,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip010,kick,ScoccerBall_A_1,kick_ball,9.9999,14.99985,99.49272155761719,20.83467674255371
Dongbu MoCap,20260330000606_1_1775270738#clip011,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip011,kick,ScoccerBall_A_1,kick_ball,10.99989,15.999839999999999,104.2439956665039,19.526901245117188
Dongbu MoCap,20260330000606_1_1775270738#clip012,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip012,kick,ScoccerBall_A_1,kick_ball,11.99988,16.99983,104.61805725097656,18.746074676513672
Dongbu MoCap,20260330000606_1_1775270738#clip013,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip013,kick,ScoccerBall_A_1,kick_ball,12.99987,17.99982,102.30200958251953,20.330862045288086
Dongbu MoCap,20260330000606_1_1775270738#clip014,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip014,kick,ScoccerBall_A_1,kick_ball,13.99986,18.99981,98.6604232788086,25.621694564819336
Dongbu MoCap,20260330000606_1_1775270738#clip015,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip015,kick,ScoccerBall_A_1,kick_ball,14.99985,19.9998,98.80720520019531,25.75519561767578
Dongbu MoCap,20260330000606_1_1775270738#clip016,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip016,kick,ScoccerBall_A_1,kick_ball,15.999839999999999,20.99979,98.44888305664062,28.72452163696289
Dongbu MoCap,20260330000606_1_1775270738#clip017,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip017,kick,ScoccerBall_A_1,kick_ball,16.99983,21.99978,102.40478515625,27.13624382019043
Dongbu MoCap,20260330000606_1_1775270738#clip018,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip018,kick,ScoccerBall_A_1,kick_ball,17.99982,22.999769999999998,105.18888092041016,26.061872482299805
Dongbu MoCap,20260330000606_1_1775270738#clip019,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip019,kick,ScoccerBall_A_1,kick_ball,18.99981,23.99976,107.01397705078125,15.444302558898926
Dongbu MoCap,20260330000606_1_1775270738#clip020,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip020,kick,ScoccerBall_A_1,kick_ball,19.9998,24.99975,105.85501861572266,12.614233016967773
Dongbu MoCap,20260330000606_1_1775270738#clip021,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip021,kick,ScoccerBall_A_1,kick_ball,20.99979,25.99974,84.487548828125,27.049434661865234
Dongbu MoCap,20260330000606_1_1775270738#clip022,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip022,kick,ScoccerBall_A_1,kick_ball,21.99978,26.99973,83.8987808227539,28.161571502685547
Dongbu MoCap,20260330000606_1_1775270738#clip023,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip023,kick,ScoccerBall_A_1,kick_ball,22.999769999999998,27.99972,84.77589416503906,33.036808013916016
Dongbu MoCap,20260330000606_1_1775270738#clip024,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip024,kick,ScoccerBall_A_1,kick_ball,23.99976,28.99971,84.0276870727539,45.28243637084961
Dongbu MoCap,20260330000606_1_1775270738#clip025,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip025,kick,ScoccerBall_A_1,kick_ball,24.99975,29.9997,90.83216857910156,39.09613037109375
Dongbu MoCap,20260330000606_1_1775270738#clip026,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip026,kick,ScoccerBall_A_1,kick_ball,25.99974,30.99969,91.78223419189453,34.91830825805664
Dongbu MoCap,20260330000606_1_1775270738#clip027,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip027,kick,ScoccerBall_A_1,kick_ball,26.99973,31.999679999999998,102.86587524414062,26.461151123046875
Dongbu MoCap,20260330000606_1_1775270738#clip028,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip028,kick,ScoccerBall_A_1,kick_ball,27.99972,32.99967,104.63297271728516,25.529552459716797
Dongbu MoCap,20260330000606_1_1775270738#clip029,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip029,kick,ScoccerBall_A_1,kick_ball,28.99971,33.99966,108.26207733154297,12.867047309875488
Dongbu MoCap,20260330000606_1_1775270738#clip030,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip030,kick,ScoccerBall_A_1,kick_ball,29.9997,34.99965,108.24334716796875,12.739485740661621
Dongbu MoCap,20260330000606_1_1775270738#clip031,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip031,kick,ScoccerBall_A_1,kick_ball,30.99969,35.99964,108.42544555664062,12.950860977172852
Dongbu MoCap,20260330000606_1_1775270738#clip032,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip032,kick,ScoccerBall_A_1,kick_ball,31.999679999999998,36.999629999999996,110.5414810180664,15.926240921020508
Dongbu MoCap,20260330000606_1_1775270738#clip033,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip033,kick,ScoccerBall_A_1,kick_ball,32.99967,37.99962,110.7808837890625,20.4558048248291
Dongbu MoCap,20260330000606_1_1775270738#clip034,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip034,kick,ScoccerBall_A_1,kick_ball,33.99966,38.99961,111.70256042480469,19.394636154174805
Dongbu MoCap,20260330000606_1_1775270738#clip035,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip035,kick,ScoccerBall_A_1,kick_ball,34.99965,39.9996,111.74122619628906,19.027666091918945
Dongbu MoCap,20260330000606_1_1775270738#clip036,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip036,kick,ScoccerBall_A_1,kick_ball,35.99964,40.99959,111.51252746582031,15.951468467712402
Dongbu MoCap,20260330000606_1_1775270738#clip037,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip037,kick,ScoccerBall_A_1,kick_ball,36.999629999999996,41.99958,111.75720977783203,15.64271068572998
Dongbu MoCap,20260330000606_1_1775270738#clip038,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip038,kick,ScoccerBall_A_1,kick_ball,37.99962,42.99957,112.19898223876953,15.629403114318848
Dongbu MoCap,20260330000606_1_1775270738#clip039,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip039,kick,ScoccerBall_A_1,kick_ball,38.99961,43.99956,112.7206039428711,15.676105499267578
Dongbu MoCap,20260330000606_1_1775270738#clip040,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip040,kick,ScoccerBall_A_1,kick_ball,39.9996,44.99955,113.02668762207031,15.573256492614746
Dongbu MoCap,20260330000606_1_1775270738#clip041,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip041,kick,ScoccerBall_A_1,kick_ball,40.99959,45.999539999999996,79.82034301757812,37.38963317871094
Dongbu MoCap,20260330000606_1_1775270738#clip042,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip042,kick,ScoccerBall_A_1,kick_ball,41.99958,46.99953,88.91252899169922,44.4780158996582
Dongbu MoCap,20260330000606_1_1775270738#clip043,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip043,kick,ScoccerBall_A_1,kick_ball,42.99957,47.99952,83.81620788574219,45.28396987915039
Dongbu MoCap,20260330000606_1_1775270738#clip044,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip044,kick,ScoccerBall_A_1,kick_ball,43.99956,48.99951,81.65428161621094,48.92855453491211
Dongbu MoCap,20260330000606_1_1775270738#clip045,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip045,kick,ScoccerBall_A_1,kick_ball,44.99955,49.9995,92.169921875,38.66023254394531
Dongbu MoCap,20260330000606_1_1775270738#clip046,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip046,kick,ScoccerBall_A_1,kick_ball,45.999539999999996,50.99949,102.93112182617188,27.58566665649414
Dongbu MoCap,20260330000606_1_1775270738#clip047,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip047,kick,ScoccerBall_A_1,kick_ball,46.99953,51.99948,105.10828399658203,25.93111228942871
Dongbu MoCap,20260330000606_1_1775270738#clip048,soccer_mocap/L2R/MWVOPT_20260330000606/20260330000606_1_1775270738#clip048,kick,ScoccerBall_A_1,kick_ball,47.99952,52.99947,107.75218200683594,14.412257194519043
